1.29883,1.65619,1.68274,1.65741,1.61041,1.6507,1.65802,1.65344
1.31866,1.65588,1.67206,1.65741,1.60614,1.6507,1.65833,1.65314
1.30096,1.65649,1.67572,1.65741,1.59607,1.6507,1.65802,1.65344
1.26617,1.65649,1.66595,1.65741,1.57166,1.6507,1.65802,1.65314
1.28174,1.65649,1.65955,1.65741,1.57043,1.6507,1.65802,1.65344
1.38428,1.65649,1.65131,1.65771,1.59393,1.651,1.65833,1.65344
1.30524,1.65649,1.6571,1.65771,1.57043,1.651,1.65833,1.65344
1.28387,1.65649,1.65466,1.65741,1.55579,1.651,1.65833,1.65344
1.43219,1.65649,1.64398,1.65741,1.58813,1.651,1.65833,1.65375
1.52649,1.65619,1.64764,1.65771,1.60309,1.651,1.65833,1.65344
1.56158,1.65619,1.64063,1.65771,1.6037,1.6507,1.65802,1.65344
1.75903,1.65649,1.64337,1.65741,1.65588,1.6507,1.65833,1.65344
2.00897,1.65649,1.64246,1.65741,1.7157,1.6507,1.65833,1.65344
2.24365,1.64398,1.64215,1.64551,1.77856,1.63818,1.64612,1.64124
2.3584,1.64398,1.64856,1.64551,1.80634,1.63879,1.64612,1.64124
2.22687,1.65802,1.67084,1.65894,1.78955,1.65253,1.65955,1.65527
2.26837,1.65802,1.6687,1.65924,1.80176,1.65283,1.65985,1.65527
2.1344,1.65771,1.67633,1.65894,1.77643,1.65222,1.65985,1.65466
1.66504,1.65771,1.68823,1.65894,1.67542,1.65222,1.65955,1.65466
1.35803,1.65771,1.68793,1.65894,1.60522,1.65192,1.65924,1.65466
1.29974,1.65741,1.68793,1.65863,1.61102,1.65161,1.65924,1.65436
1.31927,1.65741,1.67572,1.65833,1.61102,1.65192,1.65924,1.65436
1.30188,1.65619,1.67633,1.65741,1.5976,1.6507,1.65802,1.65344
1.26801,1.65649,1.6687,1.65741,1.57166,1.651,1.65802,1.65375
1.28326,1.65619,1.65894,1.65741,1.5683,1.6507,1.65802,1.65344
1.38275,1.65497,1.64825,1.65588,1.5802,1.64948,1.6568,1.65222
1.3028,1.65619,1.65436,1.65741,1.56158,1.6507,1.65802,1.65344
1.28265,1.6568,1.66412,1.65771,1.55609,1.65131,1.65863,1.65375
1.43097,1.65741,1.65833,1.65863,1.59332,1.65222,1.65924,1.65466
