1.70837,1.65680,1.63971,1.65802,1.66168,1.65100,1.65863,1.65405
1.61896,1.65680,1.66473,1.65771,1.63910,1.65100,1.65863,1.65405
1.58752,1.65680,1.67969,1.65771,1.64063,1.65131,1.65863,1.65405
1.59851,1.65680,1.67908,1.65771,1.64551,1.65100,1.65833,1.65375
1.61102,1.65680,1.67877,1.65771,1.65100,1.65100,1.65863,1.65405
1.62170,1.65680,1.67389,1.65802,1.65131,1.65131,1.65863,1.65405
1.62506,1.65680,1.67023,1.65771,1.65314,1.65131,1.65863,1.65405
1.63208,1.65680,1.67175,1.65802,1.65314,1.65131,1.65863,1.65405
1.63910,1.65680,1.66534,1.65802,1.65161,1.65131,1.65833,1.65405
1.63727,1.65680,1.66534,1.65802,1.64886,1.65131,1.65863,1.65375
1.64185,1.65680,1.66412,1.65771,1.65375,1.65131,1.65863,1.65405
1.58844,1.65649,1.67755,1.65771,1.64063,1.65100,1.65863,1.65405
1.59210,1.65680,1.67847,1.65802,1.64764,1.65131,1.65863,1.65375
1.63055,1.65649,1.67053,1.65771,1.65497,1.65100,1.65833,1.65405
1.66870,1.65680,1.65588,1.65802,1.66199,1.65131,1.65833,1.65405
1.69983,1.65680,1.64459,1.65771,1.66351,1.65100,1.65863,1.65405
1.72882,1.65680,1.63330,1.65741,1.66687,1.65070,1.65863,1.65375
1.74225,1.65619,1.62964,1.65741,1.67236,1.65070,1.65802,1.65344
1.71844,1.65649,1.63666,1.65741,1.66718,1.65070,1.65833,1.65344
1.73035,1.65649,1.63940,1.65771,1.67023,1.65100,1.65833,1.65375
1.70776,1.65680,1.64459,1.65771,1.66321,1.65100,1.65863,1.65405
1.62445,1.65649,1.67084,1.65802,1.64459,1.65100,1.65833,1.65375
1.58752,1.65680,1.69006,1.65802,1.63818,1.65100,1.65863,1.65405
1.59729,1.65588,1.69373,1.65710,1.63971,1.65039,1.65771,1.65314
1.61194,1.65619,1.68549,1.65710,1.64520,1.65039,1.65771,1.65314
1.62018,1.65588,1.67603,1.65710,1.65283,1.65039,1.65771,1.65314
1.62598,1.65527,1.66595,1.65649,1.65344,1.64978,1.65710,1.65253
1.63269,1.65680,1.66107,1.65802,1.65466,1.65131,1.65863,1.65405
1.64185,1.65710,1.66321,1.65833,1.65558,1.65161,1.65894,1.65436
1.64154,1.65680,1.65985,1.65771,1.65649,1.65131,1.65863,1.65405
1.64124,1.65649,1.65680,1.65771,1.65497,1.65100,1.65833,1.65375
1.58508,1.65680,1.67786,1.65802,1.63940,1.65131,1.65863,1.65436
1.59058,1.65680,1.68365,1.65771,1.64490,1.65100,1.65863,1.65405
1.62720,1.65680,1.67358,1.65802,1.65741,1.65131,1.65863,1.65405
1.66840,1.65710,1.65863,1.65802,1.66138,1.65131,1.65863,1.65405
1.69678,1.65710,1.65009,1.65802,1.66290,1.65131,1.65863,1.65405
1.73126,1.65680,1.63818,1.65802,1.66962,1.65131,1.65863,1.65405
