1.72150,1.65710,1.63025,1.65833,1.68915,1.65161,1.65894,1.65436
1.72577,1.65710,1.63055,1.65802,1.68915,1.65131,1.65863,1.65405
1.71417,1.65710,1.63666,1.65833,1.67725,1.65131,1.65894,1.65436
1.73218,1.65741,1.63483,1.65833,1.68335,1.65161,1.65894,1.65436
1.69098,1.65710,1.64581,1.65771,1.65924,1.65131,1.65863,1.65405
1.60645,1.65710,1.67511,1.65802,1.62811,1.65131,1.65894,1.65405
1.59241,1.65710,1.68762,1.65802,1.63147,1.65131,1.65863,1.65405
1.60461,1.65710,1.68427,1.65833,1.64001,1.65131,1.65863,1.65405
1.62018,1.65680,1.67847,1.65802,1.64490,1.65131,1.65863,1.65405
1.62567,1.65710,1.67603,1.65833,1.64795,1.65131,1.65894,1.65436
1.62933,1.65649,1.67450,1.65771,1.64734,1.65100,1.65833,1.65375
1.63239,1.65649,1.66962,1.65741,1.65039,1.65100,1.65833,1.65375
1.64063,1.65680,1.66504,1.65771,1.65100,1.65131,1.65863,1.65375
1.63910,1.65680,1.66260,1.65771,1.64856,1.65100,1.65833,1.65375
1.63208,1.65680,1.66870,1.65771,1.64673,1.65100,1.65833,1.65375
1.58234,1.65649,1.68396,1.65771,1.62689,1.65100,1.65833,1.65375
1.60065,1.65680,1.67999,1.65771,1.63666,1.65100,1.65863,1.65405
1.64459,1.65680,1.66443,1.65802,1.65588,1.65100,1.65863,1.65405
1.67694,1.65680,1.65192,1.65802,1.66565,1.65131,1.65863,1.65405
1.71448,1.65649,1.64001,1.65771,1.68182,1.65100,1.65833,1.65375
1.73798,1.65680,1.63055,1.65771,1.68701,1.65100,1.65833,1.65375
1.73706,1.65680,1.63208,1.65771,1.69128,1.65100,1.65863,1.65405
1.70563,1.65619,1.64429,1.65741,1.67694,1.65070,1.65802,1.65344
1.72089,1.65588,1.63727,1.65710,1.68213,1.65039,1.65771,1.65314
1.68518,1.65619,1.64948,1.65741,1.66321,1.65039,1.65802,1.65344
1.60522,1.65649,1.66779,1.65741,1.62537,1.65100,1.65802,1.65344
1.59180,1.65710,1.68060,1.65802,1.62872,1.65131,1.65863,1.65405
1.60339,1.65680,1.67633,1.65802,1.63605,1.65131,1.65863,1.65405
1.61621,1.65680,1.67297,1.65802,1.64276,1.65131,1.65863,1.65405
1.62384,1.65680,1.67450,1.65771,1.64795,1.65070,1.65833,1.65375
1.62842,1.65680,1.67542,1.65771,1.64856,1.65100,1.65863,1.65405
1.63361,1.65680,1.67114,1.65802,1.65009,1.65131,1.65863,1.65375
1.62994,1.64581,1.65680,1.64703,1.64276,1.64001,1.64764,1.64307
1.63757,1.65405,1.66809,1.65466,1.64673,1.64825,1.65558,1.65070
1.62964,1.65039,1.66565,1.65161,1.64459,1.64459,1.65222,1.64764
1.58417,1.65588,1.68182,1.65680,1.62445,1.65039,1.65771,1.65344
1.60217,1.65771,1.68182,1.65894,1.63666,1.65222,1.65955,1.65497
1.64612,1.65802,1.67175,1.65894,1.65375,1.65222,1.65985,1.65497
1.67847,1.65771,1.65558,1.65863,1.66626,1.65192,1.65955,1.65497
1.71051,1.65710,1.63818,1.65833,1.68457,1.65161,1.65894,1.65436
1.73370,1.65710,1.62811,1.65833,1.68915,1.65161,1.65894,1.65436
1.73492,1.65741,1.63208,1.65863,1.68610,1.65161,1.65924,1.65436
1.71051,1.65649,1.63757,1.65741,1.67511,1.65070,1.65802,1.65344
1.72363,1.65619,1.63757,1.65710,1.68182,1.65039,1.65771,1.65314
1.69250,1.65680,1.64612,1.65802,1.66321,1.65100,1.65863,1.65375
1.61346,1.65710,1.67358,1.65802,1.62994,1.65131,1.65894,1.65405
1.59241,1.65741,1.68518,1.65833,1.63116,1.65161,1.65924,1.65436
1.60156,1.65741,1.68030,1.65833,1.63971,1.65161,1.65924,1.65466
1.61377,1.65710,1.67603,1.65802,1.64703,1.65131,1.65863,1.65405
1.61743,1.65710,1.67206,1.65833,1.64429,1.65161,1.65894,1.65436
